book,chapter,verse,verse_id,canonical_reference,full_text,text_clean,word_count,sources,source_count,primary_source,source_sequence,text_J,text_E,text_P,text_R,text_UNKNOWN,source_percentages,source_confidence,narrative_context,theological_themes,literary_features,cross_references,redaction_indicators,source_boundaries,translation_notes,scholarly_notes,metadata
Genesis,2,11,Genesis_2_11,Genesis 2:11,"The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;","The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;",21,J,1,J,J,"The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,12,Genesis_2_12,Genesis 2:12,And the gold of that land is good: there is bdellium and the onyx stone.,And the gold of that land is good: there is bdellium and the onyx stone.,15,J,1,J,J,And the gold of that land is good: there is bdellium and the onyx stone.,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,13,Genesis_2_13,Genesis 2:13,And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.,And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.,20,J,1,J,J,And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,14,Genesis_2_14,Genesis 2:14,And the name of the third river is Hiddekel: that is it which goeth toward the east of Assyria. And the fourth river is Euphrates.,And the name of the third river is Hiddekel: that is it which goeth toward the east of Assyria. And the fourth river is Euphrates.,25,J,1,J,J,And the name of the third river is Hiddekel: that is it which goeth toward the east of Assyria. And the fourth river is Euphrates.,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,15,Genesis_2_15,Genesis 2:15,"And the LORD God took the man, and put him into the garden of Eden to dress it and to keep it.","And the LORD God took the man, and put him into the garden of Eden to dress it and to keep it.",22,J;R;J,3,J,J->R->J,"And the LORD took the man, and put him into the garden of Eden to dress it and to keep it.",,,God,,J:95.7;E:0.0;P:0.0;R:3.2;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,16,Genesis_2_16,Genesis 2:16,"And the LORD God commanded the man, saying, Of every tree of the garden thou mayest freely eat:","And the LORD God commanded the man, saying, Of every tree of the garden thou mayest freely eat:",18,J;R;J,3,J,J->R->J,"And the LORD commanded the man, saying, Of every tree of the garden thou mayest freely eat:",,,God,,J:95.8;E:0.0;P:0.0;R:3.2;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,17,Genesis_2_17,Genesis 2:17,"But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.","But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.",29,J,1,J,J,"But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,18,Genesis_2_18,Genesis 2:18,"And the LORD God said, It is not good that the man should be alone; I will make him an help meet for him.","And the LORD God said, It is not good that the man should be alone; I will make him an help meet for him.",24,J;R;J,3,J,J->R->J,"And the LORD said, It is not good that the man should be alone; I will make him an help meet for him.",,,God,,J:96.2;E:0.0;P:0.0;R:2.9;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,19,Genesis_2_19,Genesis 2:19,"And out of the ground the LORD God formed every beast of the field, and every fowl of the air; and brought them unto Adam to see what he would call them: and whatsoever Adam called every living creature, that was the name thereof.","And out of the ground the LORD God formed every beast of the field, and every fowl of the air; and brought them unto Adam to see what he would call them: and whatsoever Adam called every living creature, that was the name thereof.",44,J;R;J,3,J,J->R->J,"And out of the ground the LORD formed every beast of the field, and every fowl of the air; and brought them unto Adam to see what he would call them: and whatsoever Adam called every living creature, that was the name thereof.",,,God,,J:98.3;E:0.0;P:0.0;R:1.3;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,20,Genesis_2_20,Genesis 2:20,"And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him.","And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him.",33,J,1,J,J,"And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,21,Genesis_2_21,Genesis 2:21,"And the LORD God caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;","And the LORD God caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;",29,J;R;J,3,J,J->R->J,"And the LORD caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;",,,God,,J:97.1;E:0.0;P:0.0;R:2.2;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,22,Genesis_2_22,Genesis 2:22,"And the rib, which the LORD God had taken from man, made he a woman, and brought her unto the man.","And the rib, which the LORD God had taken from man, made he a woman, and brought her unto the man.",21,J;R;J,3,J,J->R->J,"And the rib, which the LORD had taken from man, made he a woman, and brought her unto the man.",,,God,,J:95.9;E:0.0;P:0.0;R:3.1;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,2,23,Genesis_2_23,Genesis 2:23,"And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.","And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.",27,J,1,J,J,"And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,24,Genesis_2_24,Genesis 2:24,"Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.","Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.",22,J,1,J,J,"Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,2,25,Genesis_2_25,Genesis 2:25,"And they were both naked, the man and his wife, and were not ashamed.","And they were both naked, the man and his wife, and were not ashamed.",14,J,1,J,J,"And they were both naked, the man and his wife, and were not ashamed.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,1,Genesis_3_1,Genesis 3:1,"Now the serpent was more subtil than any beast of the field which the LORD God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?","Now the serpent was more subtil than any beast of the field which the LORD God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?",38,J;R;J,3,J,J->R->J,"Now the serpent was more subtil than any beast of the field which the LORD had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?",,,God,,J:97.8;E:0.0;P:0.0;R:1.6;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088""], ""segments"": 3, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
Genesis,3,2,Genesis_3_2,Genesis 3:2,"And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:","And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:",19,J,1,J,J,"And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,3,Genesis_3_3,Genesis 3:3,"But of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.","But of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.",32,J,1,J,J,"But of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,4,Genesis_3_4,Genesis 3:4,"And the serpent said unto the woman, Ye shall not surely die:","And the serpent said unto the woman, Ye shall not surely die:",12,J,1,J,J,"And the serpent said unto the woman, Ye shall not surely die:",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,5,Genesis_3_5,Genesis 3:5,"For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil.","For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil.",27,J,1,J,J,"For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,6,Genesis_3_6,Genesis 3:6,"And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.","And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.",51,J,1,J,J,"And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,7,Genesis_3_7,Genesis 3:7,"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.","And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.",25,J,1,J,J,"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Genesis,3,8,Genesis_3_8,Genesis 3:8,And they heard the voice of the LORD God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD God amongst the trees of the garden.,And they heard the voice of the LORD God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD God amongst the trees of the garden.,39,J;R;J;R;J,5,J,J->R->J->R->J,And they heard the voice of the LORD walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD amongst the trees of the garden.,,,God God,,J:95.8;E:0.0;P:0.0;R:3.7;UNKNOWN:0.0,low,,,,,multi_source;redactor_present;complex_redaction,boundary_1;boundary_2;boundary_3;boundary_4,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000"", ""#000088"", ""#880000"", ""#000088""], ""segments"": 5, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""high""}"
